64,12249808578633793552,137438953472,1152930300716646400,1297036692682702864,281475077373952,34359738368,786432,1125899906842624,10995653148672,2199023255552,720575940379279360,18014398509481984,549789368352,72066390131478532,0,144115257869095040
65,12285837375652757520,137438953472,1152930300716646400,1297036692682702864,281475077373952,51539607552,786432,1125899906842624,10995653148672,0,720575940379279376,18014398509481984,549789368416,72066390131478548,0,144115257869095040
66,12285837375652757520,137438953472,1152930300716646400,1297036692682702864,281475077373952,51539607552,786432,1125899906842624,10995653148672,0,720575940379279376,18014398509481984,549789368416,72066390131478548,0,144115257869095040
67,12285837375652757520,0,1152931408818209024,1297036692682702848,100663296,34359738368,786432,1125899906842624,10995653148672,72059793061445632,720575940379279360,18014398509481984,549789368321,72066390265692164,0,144115257869095040
68,16875005395943292944,8388608,1152930300716646400,1297036692682702848,100663296,34359738368,262144,1125899906842624,19791746170880,2199023255552,720716677867638784,18014398509481984,1649300996096,72066398721409028,0,144115257869090944
69,16875005395943292944,137438953472,1152930300850864128,1297036692682702864,281475077373952,34359738368,4398047297536,1125899906842624,15393699659776,8192,720716677867638784,18014432869253120,1649300996128,72066398721413124,0,144115257869095040
70,16861635334549536784,2,1152930300716646400,1873497444986126344,100663296,34359738368,262144,1266637395197952,1155175503980658688,0,189151184349560832,1048576,550871498760,72058693550080006,0,144115257869090816
71,12249808578633793552,0,1152930300716646400,1297036692683751424,100663296,34359738384,262144,1125899906842624,37383932215296,0,720575940379279360,1170935903116328960,4504149416738848,9295438701864157188,134217728,144115257869095040
72,12249808647353270288,0,1152930300716646400,5908722711110090752,100663296,34359738368,786432,1125899906842624,10995653148672,0,720575940379279360,27021597764222976,549789368320,2377909399345168388,0,144115257869091200
73,16861635334549536784,2,1152930300716654592,1873497444986126344,100663296,34359738368,144115188076118016,1125899906842624,1155175503980658688,2199023255552,180143985094819840,1048576,18141983801344,72057594038452228,0,144115257869090944
74,12538025760645971969,68719480832,1513214148794646528,64,0,5497558138880,524320,8192,8796093022208,562949953421312,2305843146652647424,20971776,0,0,2251801969557504,1073750400
75,12538021362599460865,68719480832,360292643114057728,4611686018427387984,0,5497558138880,524288,8192,8796093022208,2199023255552,0,2199045275904,0,4503599644147712,2251799813685248,1073750272
76,12574050159618555905,68719480832,360292643114057728,4611686018427387968,0,5514738008064,4718592,8192,8796093022208,0,16,576460752308666624,288230376151711808,16,2251799822073856,1073750400
77,12538021362599591937,68719480832,360292643114057728,64,0,5497558138880,524288,8192,8796093022208,2199023255552,0,20971776,0,0,2251799822073856,1073750400
78,12574050159618555905,68719480832,360292643114057728,4611686018427387968,0,5514738008064,524288,8320,8796093022208,0,16,5243136,64,16,2251799822073856,1073750400
79,12574050159618555909,68719480832,360293192869871616,4611686018427387968,0,5514738008064,524288,8192,8796093022208,0,16,22020352,64,16,2251799813685248,1073750400
80,12574050159618424837,68719480832,360292643114057728,64,0,5514738008064,288230376152236032,0,8796093022208,0,16,576460752324395264,288230376151711744,0,38280596832649216,1073783168
81,12574050159618555905,68719480832,360292643114057728,64,0,5514738008064,4611686018427912192,8192,8796093022208,2199023255552,16,576460752324395264,288230376151711744,0,2251799822073856,1073750400
82,12538021362599591937,4503668346851328,360292643114057728,4611686018427387968,0,5497558138880,524288,8320,8796093022208,0,0,9007199276761344,0,0,2251799822073856,1073750400
83,12574050159618555905,68719480832,360292643114057728,64,0,5514738008064,524288,8192,8796093022208,0,16,20971776,64,16,2251799822073856,1073750400
84,13726971664225271809,68719480832,360292643114057728,4899916394579099716,0,5514738008064,524288,1073750016,8796093022208,0,16,22020352,549755813952,16,2251799813685248,1073750336
85,9944000753792712704,0,1152921504606846976,262144,8796093022208,8192,524288,141836999983616,72137309167828992,562949970198528,4294967328,281474993487872,549755819520,0,2147483648,1073742080
86,9944000753792712704,0,1152921504606846976,262144,8796093022208,8192,524288,141836999983104,72058144330629152,562949970198528,4294967328,281474993487888,549755819520,0,0,1073742080
87,9943983161606668288,0,1153062242095202304,17592186306560,0,262144,18014398510006272,141836999983105,550292685344,562949953425408,141733920768,281474976710672,549755814400,0,0,1073742080
88,9943983161606668288,0,1153062242095202304,17592186306560,0,262144,18014398510006272,141836999983617,79715129885184,562949953425408,141733920768,281474976710656,549755814400,0,2147483648,1073742080
89,12285837375652757520,137438953472,1152930300716646400,1297036692682702864,281475077373952,51539607552,786432,1125899906842624,10995653148672,0,720575940379279376,18014398509481984,549789368416,72066390131478548,0,144115257869095040
90,12538021362599460869,68719480832,1513214147720904704,64,0,286972534849536,524288,0,8864812499456,0,0,20971776,549755813888,0,2251799813685248,1073783168
91,12538021362599460869,68719480832,1513214147720904704,64,0,5497558138880,288230376152236032,0,8796093022208,0,0,20971776,0,0,2251799813685248,1073783168
92,3350678122763649025,36028865738444800,1513214147720904704,4611686293305327682,0,5514738008064,1125899906842624,128,2199023255552,0,16,20971776,64,72057868915834900,2251799813685248,281476050460936
93,12290340992459997200,0,1152930850506014720,1297036692682711040,100663296,51539607552,786432,1125899906842632,10995653148672,0,721701840286122000,18014398511579136,549789368320,72066390131474438,0,144115257869123712
94,16861705705441198096,2,1152930300716654592,1873497444986126344,100663296,36028831378702336,144115188076118016,1125899906842624,1155175778858565632,0,181269885001662464,1310720,18141983801344,72057594575454212,0,144115257869090944
95,9943983161606668288,0,1152921504611041280,17592186306560,0,72057594038190080,8590458880,1099511627776,550292685344,562949953421312,4294967304,281474976710672,549755814400,16,0,1073742080
96,9943983161606668288,0,1152921504611041280,17592186306560,0,72057594038190080,8590458880,1099511628288,79715129885184,562949953421312,4294967304,281474976710656,549755814400,16,2147483648,1073742080
97,12249808578633793552,0,1152930300716646400,1297036692682711040,17592286707712,2251834173423616,262176,1125899906842624,2199560126464,562949953421312,3026419087031926784,18014398509481984,549789368320,72066390131474436,2147483648,144115257869123968
98,12249817374726815760,0,1152930300716646400,1297036692682702864,100663296,34359738368,4398046773248,1125899906842624,6597606637568,8192,720575940379279360,18014398509515776,549789368352,72066390131474436,0,144115257869095040
99,12249808578633793552,0,1152930300716646400,1297036692682702848,9223372036955439104,34359738368,786432,1125899906842624,10995653149696,142936511610880,729583139634020352,18014398509547520,549789368352,72066390131474436,9223372036854775808,144115258137530496
100,12249817374726815760,0,1152930300716646400,1297036692682702864,100663296,35218731827200,786432,1125899906842624,10995653148672,2199023255552,720575940379279360,54043195528445952,549789368320,72066390131474436,0,144115257869127808
101,12249808578633793552,0,1152930300716646400,1297036692682711040,100663296,34359742464,786432,1125899906842624,10995653148672,2199023255552,720575940379279488,18014398511579136,288230925941080064,72066390131474436,0,144115257869123712
102,16870642533804277776,2,10376304536594685952,1873497444986126344,100663296,34359738368,144115188076118016,1125899906842624,1155175503980658688,0,180143989389787136,1572864,18141983801344,72057594038452292,0,144115257869090944
103,12285837375652757520,4503599627370496,1152930300716646400,1297036692682711041,100663296,34359738368,786432,1125899906842624,10995653148672,72059793061183488,720575940379279360,18014398511579136,549789368320,72066390131474468,0,148618857496494208
104,12254312178261164048,137438953472,1152930300750200832,1297036692682702864,281475077373952,34359738368,786432,1125899906842624,10995653148672,0,721701840286121984,18014398511579136,549789368352,72066390131478534,0,144115257869095040
105,16911034192962256976,137438953472,1152930300716646400,1297036692682702864,281475077373952,34359738368,786432,1125899906842624,10995653148672,72075186223972352,720716677867638784,18014398509481984,1651448479776,72066398721413124,0,144115257869095040
106,4179340454199820288,8388608,1152921504606846976,576460752303423488,2048,4096,0,268435456,0,0,4294967296,288230376151711744,8388624,72057594037927940,290517360337494016,281476050456577
107,3026418949592973312,8388608,1152921504606846976,576460752303423488,0,4096,1125899906842624,0,2199023255552,2199023255552,0,0,16,72057594037927940,2286984185782272,281476050452480
108,4179340454199820288,8388608,1152921504606846976,576460752303423488,0,4096,0,268435456,0,2199023255552,0,288230376151711744,8388624,72057594037927940,290517360337494016,281476050456577
109,4179340454199820288,8388608,1152921504606846976,576460752303423488,0,4096,1125899906842624,268435456,2199023255552,2199023255552,4294967296,0,8388624,72057594037927940,290517360337494016,281476050452480
110,4179340454199820288,8388608,1152921504606846976,576460752303423488,0,0,0,268435456,2199023255552,0,4294967296,18014398509481984,8388624,72057594037927940,290517360337494016,281476050452480
111,12285820335370012672,16777280,1073741824,4683743612465315840,0,17179869184,524320,9007199254749184,8796093022208,0,34359738384,0,192,2147483672,8388608,144115330883518592
112,12249808578633793552,0,1152930300716646400,1297036694830186496,4398147174400,34359738368,262144,1125899906842624,2199560126464,2199023271936,720575940379279360,18014398509481984,549789368320,72066391205216260,0,144115257869095040
114,12682206919419756548,1074004256,549755813888,68786585632,562949957615616,0,0,1152939096860000256,87960963776512,151003136,4611690416608116736,10988783366198788096,1152922329240567840,27762685378560,38654705920,8606728384
115,9943983161606668288,0,1152921504606846976,17592186044416,0,262144,524288,512,2666139776033227264,562949953421312,0,0,549755814400,2305843009213693952,2147483648,1073742084
116,9943965569420623872,0,1152921504606846976,0,0,8192,2305843009214218240,1152921504607371776,8796093038592,562949953437696,0,0,549755819008,2305843009213693952,2147483648,1073742080
117,16717379408985325588,0,1152921504606846976,1152921504606855168,8796126576640,549755813904,524288,148618787745169408,0,34628173824,720575940379803648,2162688,4504149416738848,1,0,144115206329499776
118,16717379408985325588,0,1152921504606846976,1152921504606855168,8796126576640,549755813904,524288,144115188109410304,8796093030400,268435456,738590338889285632,2164736,4508547463249952,0,0,144115206329499776
119,16717379408985325588,0,1152921504606849024,1152921504606855168,8796126576640,549755813904,524288,144115188109410304,8864812507136,268435456,738590338889285632,2162688,4504149416738848,0,0,144115206329499776
120,12249843763006406656,0,1152921504623624192,262144,0,270336,524288,141836999983616,72137309167828992,562949970198528,576460752303423488,18014673404166144,72058143793747456,0,2147483648,1073746304
121,9944000753792712704,0,1152921504606846976,262144,0,9288674231459840,2199023779840,1099511628288,79715129901056,562949953421312,4294967296,281474976710656,549755819520,4096,2147483648,562951027163392
122,9944000753792712704,0,1152921504606846976,262144,0,9288674231459840,2199023779840,1099511627776,550292701216,562949953421312,4294967296,281474976710672,549755819520,4096,0,562951027163392
123,4215369251218784256,8388608,1152921504606846976,576460752303423488,0,17179873280,0,268435456,0,0,16,288230376151711744,8388688,72057594037927956,290517360337494016,281476050456577
124,4215369251218784256,8388608,1152921504606846976,5188146770730811392,0,17179873280,0,268435456,0,0,4294967312,512,8388624,72057594037927956,290658097825849344,281476050452480
